wallet_id,user_id,balance
4351,4351,726.11
4352,4352,363.02
4353,4353,116.65
4354,4354,121.34
4355,4355,950.59
4356,4356,162.94
4357,4357,1.69
4358,4358,658.35
4359,4359,603.5
4360,4360,348.75
4361,4361,733.21
4362,4362,972.76
4363,4363,244.95
4364,4364,808.7
4365,4365,462.4
4366,4366,807.71
4367,4367,140.74
4368,4368,213.42
4369,4369,402.41
4370,4370,994.13
4371,4371,396.58
4372,4372,598.87
4373,4373,193.87
4374,4374,118.42
4375,4375,255.0
4376,4376,386.58
4377,4377,647.62
4378,4378,562.22
4379,4379,694.05
4380,4380,599.04
4381,4381,954.33
4382,4382,617.83
4383,4383,147.63
4384,4384,617.94
4385,4385,736.6
4386,4386,974.41
4387,4387,819.27
4388,4388,638.78
4389,4389,294.62
4390,4390,216.23
4391,4391,391.31
4392,4392,980.41
4393,4393,50.72
4394,4394,125.93
4395,4395,573.17
4396,4396,106.85
4397,4397,50.96
4398,4398,405.62
4399,4399,135.12
4400,4400,96.82
4401,4401,552.63
4402,4402,859.11
4403,4403,235.96
4404,4404,946.6
4405,4405,521.62
4406,4406,301.41
4407,4407,5.29
4408,4408,524.09
4409,4409,575.31
4410,4410,186.5
4411,4411,170.39
4412,4412,176.65
4413,4413,729.15
4414,4414,694.01
4415,4415,655.54
4416,4416,102.5
4417,4417,423.33
4418,4418,951.72
4419,4419,860.21
4420,4420,401.64
4421,4421,305.51
4422,4422,835.14
4423,4423,282.44
4424,4424,513.06
4425,4425,131.76
4426,4426,425.98
4427,4427,150.27
4428,4428,895.94
4429,4429,826.32
4430,4430,46.02
4431,4431,663.97
4432,4432,329.39
4433,4433,565.73
4434,4434,18.17
4435,4435,72.77
4436,4436,504.23
4437,4437,108.4
4438,4438,781.16
4439,4439,360.37
4440,4440,6.81
4441,4441,900.26
4442,4442,585.95
4443,4443,971.43
4444,4444,593.58
4445,4445,957.19
4446,4446,8.09
4447,4447,201.27
4448,4448,68.45
4449,4449,668.4
4450,4450,835.02
4451,4451,406.46
4452,4452,771.05
4453,4453,50.63
4454,4454,270.28
4455,4455,791.83
4456,4456,668.18
4457,4457,821.45
4458,4458,370.44
4459,4459,363.09
4460,4460,502.2
4461,4461,670.23
4462,4462,681.0
4463,4463,227.97
4464,4464,429.03
4465,4465,586.56
4466,4466,752.47
4467,4467,0.81
4468,4468,807.79
4469,4469,119.34
4470,4470,38.61
4471,4471,730.12
4472,4472,223.25
4473,4473,196.9
4474,4474,545.84
4475,4475,359.49
4476,4476,842.22
4477,4477,556.23
4478,4478,563.17
4479,4479,841.21
4480,4480,762.22
4481,4481,541.01
4482,4482,69.58
4483,4483,466.6
4484,4484,17.57
4485,4485,170.23
4486,4486,269.74
4487,4487,714.37
4488,4488,570.54
4489,4489,447.31
4490,4490,520.24
4491,4491,887.38
4492,4492,553.7
4493,4493,609.25
4494,4494,496.98
4495,4495,710.13
4496,4496,452.08
4497,4497,455.18
4498,4498,221.48
4499,4499,368.62
4500,4500,257.01
4501,4501,431.12
4502,4502,710.73
4503,4503,647.3
4504,4504,972.33
4505,4505,629.54
4506,4506,243.49
4507,4507,307.24
4508,4508,890.97
4509,4509,294.98
4510,4510,155.29
4511,4511,466.28
4512,4512,874.18
4513,4513,421.18
4514,4514,101.92
4515,4515,445.16
4516,4516,889.43
4517,4517,891.58
4518,4518,296.41
4519,4519,508.2
4520,4520,307.18
4521,4521,573.99
4522,4522,407.82
4523,4523,754.23
4524,4524,652.38
4525,4525,356.86
4526,4526,905.88
4527,4527,773.44
4528,4528,196.35
4529,4529,650.44
4530,4530,942.56
4531,4531,674.36
4532,4532,465.21
4533,4533,168.86
4534,4534,329.41
4535,4535,350.85
4536,4536,857.71
4537,4537,605.17
4538,4538,141.11
4539,4539,142.15
4540,4540,714.06
4541,4541,682.18
4542,4542,879.16
4543,4543,401.95
4544,4544,480.06
4545,4545,752.14
4546,4546,329.43
4547,4547,795.07
4548,4548,834.75
4549,4549,812.68
4550,4550,620.76
4551,4551,24.0
4552,4552,632.27
4553,4553,632.74
4554,4554,628.37
4555,4555,558.07
4556,4556,768.99
4557,4557,688.17
4558,4558,69.91
4559,4559,821.88
4560,4560,630.93
4561,4561,935.98
4562,4562,637.78
4563,4563,286.37
4564,4564,529.51
4565,4565,885.27
4566,4566,134.78
4567,4567,984.03
4568,4568,952.86
4569,4569,746.63
4570,4570,144.33
4571,4571,180.87
4572,4572,766.89
4573,4573,140.52
4574,4574,344.97
4575,4575,280.46
4576,4576,69.09
4577,4577,530.82
4578,4578,190.09
4579,4579,411.62
4580,4580,485.49
4581,4581,553.15
4582,4582,283.71
4583,4583,963.28
4584,4584,99.69
4585,4585,787.74
4586,4586,755.69
4587,4587,375.61
4588,4588,829.72
4589,4589,344.89
4590,4590,35.95
4591,4591,609.69
4592,4592,775.16
4593,4593,250.85
4594,4594,544.05
4595,4595,606.99
4596,4596,70.86
4597,4597,758.4
4598,4598,207.84
4599,4599,97.8
4600,4600,65.5
4601,4601,468.09
4602,4602,801.29
4603,4603,551.92
4604,4604,949.96
4605,4605,156.87
4606,4606,451.07
4607,4607,860.76
4608,4608,908.54
4609,4609,703.44
4610,4610,469.08
4611,4611,807.34
4612,4612,136.07
4613,4613,327.26
4614,4614,561.04
4615,4615,425.37
4616,4616,437.24
4617,4617,541.3
4618,4618,813.3
4619,4619,478.99
4620,4620,763.1
4621,4621,278.68
4622,4622,256.02
4623,4623,902.19
4624,4624,92.66
4625,4625,68.09
4626,4626,26.6
4627,4627,833.1
4628,4628,592.15
4629,4629,418.71
4630,4630,113.83
4631,4631,385.42
4632,4632,21.55
4633,4633,725.23
4634,4634,749.94
4635,4635,604.08
4636,4636,831.83
4637,4637,815.0
4638,4638,417.12
4639,4639,271.14
4640,4640,981.61
4641,4641,241.64
4642,4642,798.41
4643,4643,714.38
4644,4644,403.93
4645,4645,14.72
4646,4646,928.99
4647,4647,237.74
4648,4648,502.4
4649,4649,572.63
4650,4650,875.98
4651,4651,292.16
4652,4652,243.55
4653,4653,935.64
4654,4654,541.08
4655,4655,608.5
4656,4656,705.39
4657,4657,514.95
4658,4658,540.69
4659,4659,582.21
4660,4660,231.14
4661,4661,837.56
4662,4662,409.04
4663,4663,687.09
4664,4664,863.54
4665,4665,800.78
4666,4666,356.51
4667,4667,6.98
4668,4668,114.13
4669,4669,708.4
4670,4670,676.93
4671,4671,424.01
4672,4672,535.56
4673,4673,612.76
4674,4674,741.82
4675,4675,212.93
4676,4676,968.18
4677,4677,271.62
4678,4678,462.37
4679,4679,395.75
4680,4680,276.18
4681,4681,39.59
4682,4682,563.48
4683,4683,844.86
4684,4684,590.66
4685,4685,168.95
4686,4686,477.63
4687,4687,496.21
4688,4688,401.77
4689,4689,198.32
4690,4690,159.02
4691,4691,77.12
4692,4692,211.63
4693,4693,830.7
4694,4694,607.4
4695,4695,358.97
4696,4696,922.25
4697,4697,124.51
4698,4698,332.38
4699,4699,739.74
4700,4700,568.34
4701,4701,556.28
4702,4702,652.47
4703,4703,750.42
4704,4704,378.32
4705,4705,75.98
4706,4706,751.07
4707,4707,562.13
4708,4708,468.73
4709,4709,536.52
4710,4710,554.22
4711,4711,835.1
4712,4712,501.54
4713,4713,928.44
4714,4714,61.2
4715,4715,118.4
4716,4716,922.39
4717,4717,814.19
4718,4718,313.82
4719,4719,376.63
4720,4720,978.76
4721,4721,179.51
4722,4722,363.07
4723,4723,504.01
4724,4724,578.17
4725,4725,853.49
4726,4726,170.37
4727,4727,364.28
4728,4728,17.23
4729,4729,154.04
4730,4730,258.9
4731,4731,908.31
4732,4732,995.59
4733,4733,195.35
4734,4734,619.75
4735,4735,160.79
4736,4736,625.44
4737,4737,537.42
4738,4738,832.09
4739,4739,207.58
4740,4740,298.46
4741,4741,273.04
4742,4742,68.73
4743,4743,575.67
4744,4744,872.13
4745,4745,916.35
4746,4746,438.29
4747,4747,764.73
4748,4748,486.35
4749,4749,272.28
4750,4750,656.4
4751,4751,979.42
4752,4752,610.19
4753,4753,1.32
4754,4754,388.3
4755,4755,723.45
4756,4756,953.84
4757,4757,214.5
4758,4758,808.27
4759,4759,545.35
4760,4760,837.75
4761,4761,784.13
4762,4762,452.96
4763,4763,224.73
4764,4764,539.6
4765,4765,999.96
4766,4766,288.73
4767,4767,60.43
4768,4768,750.01
4769,4769,748.54
4770,4770,152.1
4771,4771,920.83
4772,4772,792.17
4773,4773,963.03
4774,4774,511.36
4775,4775,416.66
4776,4776,273.08
4777,4777,571.47
4778,4778,636.78
4779,4779,936.0
4780,4780,535.75
4781,4781,502.27
4782,4782,462.39
4783,4783,703.58
4784,4784,756.87
4785,4785,484.19
4786,4786,328.67
4787,4787,739.11
4788,4788,498.87
4789,4789,508.1
4790,4790,720.66
4791,4791,171.79
4792,4792,125.61
4793,4793,212.11
4794,4794,697.62
4795,4795,658.46
4796,4796,524.82
4797,4797,472.05
4798,4798,504.54
4799,4799,308.57
4800,4800,5.38
4801,4801,706.5
4802,4802,555.15
4803,4803,605.69
4804,4804,600.72
4805,4805,522.47
4806,4806,123.08
4807,4807,838.03
4808,4808,976.5
4809,4809,261.36
4810,4810,594.75
4811,4811,423.07
4812,4812,493.96
4813,4813,944.25
4814,4814,692.2
4815,4815,412.89
4816,4816,433.34
4817,4817,8.18
4818,4818,937.76
4819,4819,728.5
4820,4820,42.48
4821,4821,63.47
4822,4822,147.57
4823,4823,298.21
4824,4824,261.4
4825,4825,275.53
4826,4826,166.8
4827,4827,397.98
4828,4828,246.12
4829,4829,119.33
4830,4830,37.44
4831,4831,441.44
4832,4832,234.03
4833,4833,347.03
4834,4834,913.36
4835,4835,14.1
4836,4836,617.4
4837,4837,255.92
4838,4838,309.9
4839,4839,822.71
4840,4840,986.86
4841,4841,604.83
4842,4842,559.72
4843,4843,741.4
4844,4844,935.12
4845,4845,190.57
4846,4846,948.55
4847,4847,895.09
4848,4848,646.02
4849,4849,956.5
4850,4850,687.35
4851,4851,138.67
4852,4852,760.41
4853,4853,963.59
4854,4854,227.39
4855,4855,101.32
4856,4856,724.1
4857,4857,757.5
4858,4858,875.23
4859,4859,221.83
4860,4860,565.23
4861,4861,90.78
4862,4862,16.99
4863,4863,340.28
4864,4864,9.71
4865,4865,24.97
4866,4866,861.07
4867,4867,91.79
4868,4868,850.02
4869,4869,789.3
4870,4870,157.85
4871,4871,610.78
4872,4872,222.83
4873,4873,431.15
4874,4874,320.96
4875,4875,748.65
4876,4876,233.68
4877,4877,802.4
4878,4878,70.58
4879,4879,554.38
4880,4880,672.98
4881,4881,502.4
4882,4882,931.6
4883,4883,928.76
4884,4884,581.81
4885,4885,677.72
4886,4886,844.83
4887,4887,1.34
4888,4888,889.2
4889,4889,405.08
4890,4890,149.74
4891,4891,793.95
4892,4892,141.25
4893,4893,782.54
4894,4894,492.22
4895,4895,658.13
4896,4896,482.36
4897,4897,256.92
4898,4898,0.16
4899,4899,77.65
4900,4900,396.84
4901,4901,392.53
4902,4902,309.02
4903,4903,71.77
4904,4904,991.01
4905,4905,572.78
4906,4906,198.72
4907,4907,486.72
4908,4908,450.88
4909,4909,317.0
4910,4910,922.06
4911,4911,651.26
4912,4912,604.43
4913,4913,96.37
4914,4914,759.12
4915,4915,192.25
4916,4916,924.28
4917,4917,20.19
4918,4918,107.46
4919,4919,721.72
4920,4920,950.78
4921,4921,229.18
4922,4922,18.09
4923,4923,289.12
4924,4924,799.14
4925,4925,532.41
4926,4926,834.44
4927,4927,807.48
4928,4928,209.14
4929,4929,729.97
4930,4930,237.76
4931,4931,676.11
4932,4932,282.51
4933,4933,822.92
4934,4934,47.0
4935,4935,189.84
4936,4936,216.31
4937,4937,234.65
4938,4938,512.21
4939,4939,604.28
4940,4940,617.44
4941,4941,361.41
4942,4942,654.25
4943,4943,963.55
4944,4944,544.95
4945,4945,807.69
4946,4946,781.49
4947,4947,183.07
4948,4948,782.39
4949,4949,622.96
4950,4950,683.49
4951,4951,700.93
4952,4952,608.98
4953,4953,818.83
4954,4954,639.21
4955,4955,380.22
4956,4956,637.0
4957,4957,511.85
4958,4958,364.63
4959,4959,941.41
4960,4960,130.39
4961,4961,13.79
4962,4962,324.41
4963,4963,302.68
4964,4964,393.57
4965,4965,40.48
4966,4966,454.52
4967,4967,275.97
4968,4968,50.91
4969,4969,230.02
4970,4970,370.23
4971,4971,719.48
4972,4972,739.89
4973,4973,524.58
4974,4974,374.13
4975,4975,699.46
4976,4976,948.7
4977,4977,975.5
4978,4978,646.38
4979,4979,796.37
4980,4980,883.34
4981,4981,772.14
4982,4982,409.69
4983,4983,503.94
4984,4984,934.28
4985,4985,279.49
4986,4986,165.26
4987,4987,583.43
4988,4988,584.27
4989,4989,397.33
4990,4990,408.04
4991,4991,402.8
4992,4992,389.81
4993,4993,544.25
4994,4994,112.16
4995,4995,120.51
4996,4996,549.74
4997,4997,618.52
4998,4998,254.68
4999,4999,779.71
5000,5000,764.55
5001,5001,289.45
5002,5002,854.59
5003,5003,964.45
5004,5004,645.91
5005,5005,635.01
5006,5006,708.9
5007,5007,818.76
5008,5008,127.77
5009,5009,147.65
5010,5010,572.45
5011,5011,737.31
5012,5012,553.67
5013,5013,674.53
5014,5014,878.21
5015,5015,165.83
5016,5016,427.99
5017,5017,608.71
5018,5018,865.48
5019,5019,170.06
5020,5020,485.92
5021,5021,655.43
5022,5022,697.58
5023,5023,484.69
5024,5024,202.49
5025,5025,920.03
5026,5026,402.7
5027,5027,404.38
5028,5028,28.89
5029,5029,325.71
5030,5030,185.51
5031,5031,488.95
5032,5032,501.5
5033,5033,17.48
5034,5034,400.24
5035,5035,157.53
5036,5036,468.55
5037,5037,539.95
5038,5038,270.91
5039,5039,375.86
5040,5040,759.78
5041,5041,196.66
5042,5042,778.49
5043,5043,916.22
5044,5044,554.81
5045,5045,863.38
5046,5046,699.39
5047,5047,104.04
5048,5048,903.25
5049,5049,498.38
5050,5050,145.85
5051,5051,394.06
5052,5052,79.97
5053,5053,809.24
5054,5054,842.83
5055,5055,955.35
5056,5056,557.8
5057,5057,92.4
5058,5058,487.31
5059,5059,94.88
5060,5060,909.74
5061,5061,458.08
5062,5062,594.4
5063,5063,711.52
5064,5064,849.67
5065,5065,271.01
5066,5066,624.01
5067,5067,862.49
5068,5068,504.88
5069,5069,587.84
5070,5070,342.66
5071,5071,540.47
5072,5072,885.36
5073,5073,324.86
5074,5074,413.56
5075,5075,232.4
5076,5076,673.75
5077,5077,401.18
5078,5078,80.93
5079,5079,28.89
5080,5080,312.69
5081,5081,834.48
5082,5082,58.77
5083,5083,353.98
5084,5084,140.9
5085,5085,696.42
5086,5086,876.35
5087,5087,845.62
5088,5088,410.85
5089,5089,717.68
5090,5090,133.76
5091,5091,811.82
5092,5092,973.67
5093,5093,950.77
5094,5094,671.37
5095,5095,487.37
5096,5096,848.05
5097,5097,626.84
5098,5098,346.26
5099,5099,103.58
5100,5100,120.85
5101,5101,176.78
5102,5102,595.88
5103,5103,278.16
5104,5104,994.34
5105,5105,156.45
5106,5106,402.11
5107,5107,346.7
5108,5108,939.42
5109,5109,96.33
5110,5110,700.45
5111,5111,412.07
5112,5112,431.66
5113,5113,902.1
5114,5114,418.2
5115,5115,28.82
5116,5116,643.28
5117,5117,34.59
5118,5118,120.13
5119,5119,83.63
5120,5120,496.03
5121,5121,977.95
5122,5122,702.01
5123,5123,663.29
5124,5124,729.51
5125,5125,152.33
5126,5126,543.53
5127,5127,502.67
5128,5128,687.14
5129,5129,211.84
5130,5130,890.86
5131,5131,528.57
5132,5132,322.56
5133,5133,390.85
5134,5134,915.5
5135,5135,257.29
5136,5136,259.74
5137,5137,931.26
5138,5138,489.04
5139,5139,637.21
5140,5140,721.51
5141,5141,769.55
5142,5142,878.58
5143,5143,685.93
5144,5144,227.81
5145,5145,356.96
5146,5146,506.16
5147,5147,685.09
5148,5148,121.3
5149,5149,70.85
5150,5150,750.36
5151,5151,223.11
5152,5152,227.1
5153,5153,94.71
5154,5154,181.49
5155,5155,875.21
5156,5156,530.15
5157,5157,801.65
5158,5158,103.07
5159,5159,838.68
5160,5160,927.2
5161,5161,890.33
5162,5162,137.31
5163,5163,813.34
5164,5164,723.49
5165,5165,999.94
5166,5166,461.98
5167,5167,536.15
5168,5168,365.48
5169,5169,498.36
5170,5170,262.79
5171,5171,660.43
5172,5172,903.99
5173,5173,996.55
5174,5174,622.13
5175,5175,613.34
5176,5176,687.58
5177,5177,344.74
5178,5178,920.82
5179,5179,410.93
5180,5180,764.26
5181,5181,242.48
5182,5182,596.19
5183,5183,193.46
5184,5184,411.58
5185,5185,246.99
5186,5186,938.41
5187,5187,265.7
5188,5188,734.87
5189,5189,723.68
5190,5190,465.37
5191,5191,84.55
5192,5192,389.03
5193,5193,980.09
5194,5194,788.18
5195,5195,912.41
5196,5196,196.82
5197,5197,948.54
5198,5198,475.94
5199,5199,586.4
5200,5200,19.88
5201,5201,998.97
5202,5202,174.51
5203,5203,476.5
5204,5204,831.24
5205,5205,321.32
5206,5206,886.98
5207,5207,967.14
5208,5208,726.97
5209,5209,558.58
5210,5210,284.74
5211,5211,191.97
5212,5212,835.87
5213,5213,107.72
5214,5214,104.9
5215,5215,551.55
5216,5216,759.71
5217,5217,947.59
5218,5218,867.15
5219,5219,184.79
5220,5220,522.72
5221,5221,10.33
5222,5222,827.98
5223,5223,122.14
5224,5224,35.94
5225,5225,236.0
5226,5226,568.56
5227,5227,991.61
5228,5228,701.34
5229,5229,698.37
5230,5230,573.48
5231,5231,918.01
5232,5232,991.91
5233,5233,897.55
5234,5234,296.23
5235,5235,307.66
5236,5236,20.47
5237,5237,729.43
5238,5238,865.24
5239,5239,64.87
5240,5240,813.02
5241,5241,296.21
5242,5242,907.57
5243,5243,345.09
5244,5244,744.64
5245,5245,15.38
5246,5246,473.98
5247,5247,658.25
5248,5248,201.7
5249,5249,231.19
5250,5250,434.08
5251,5251,828.46
5252,5252,606.05
5253,5253,438.86
5254,5254,338.74
5255,5255,472.04
5256,5256,941.92
5257,5257,107.41
5258,5258,65.89
5259,5259,461.24
5260,5260,616.61
5261,5261,725.53
5262,5262,754.8
5263,5263,247.05
5264,5264,73.83
5265,5265,314.09
5266,5266,36.07
5267,5267,117.91
5268,5268,56.27
5269,5269,708.22
5270,5270,192.04
5271,5271,906.02
5272,5272,992.14
5273,5273,529.35
5274,5274,459.19
5275,5275,443.7
5276,5276,447.3
5277,5277,551.11
5278,5278,712.48
5279,5279,968.9
5280,5280,228.17
5281,5281,106.54
5282,5282,219.64
5283,5283,181.3
5284,5284,665.81
5285,5285,963.14
5286,5286,929.11
5287,5287,374.58
5288,5288,979.43
5289,5289,256.53
5290,5290,192.09
5291,5291,263.25
5292,5292,441.4
5293,5293,112.6
5294,5294,875.34
5295,5295,237.37
5296,5296,255.12
5297,5297,718.03
5298,5298,878.12
5299,5299,907.81
5300,5300,159.85
5301,5301,988.99
5302,5302,987.76
5303,5303,40.98
5304,5304,93.72
5305,5305,68.37
5306,5306,912.13
5307,5307,243.13
5308,5308,20.51
5309,5309,924.38
5310,5310,335.12
5311,5311,832.54
5312,5312,452.06
5313,5313,808.31
5314,5314,413.57
5315,5315,805.75
5316,5316,820.84
5317,5317,121.27
5318,5318,224.3
5319,5319,267.98
5320,5320,324.04
5321,5321,94.93
5322,5322,830.49
5323,5323,131.11
5324,5324,736.97
5325,5325,534.97
5326,5326,354.04
5327,5327,146.93
5328,5328,237.93
5329,5329,760.35
5330,5330,172.84
5331,5331,47.29
5332,5332,24.74
5333,5333,305.66
5334,5334,377.53
5335,5335,337.16
5336,5336,693.42
5337,5337,880.63
5338,5338,46.41
5339,5339,207.15
5340,5340,34.57
5341,5341,157.11
5342,5342,622.48
5343,5343,572.95
5344,5344,7.08
5345,5345,183.69
5346,5346,81.66
5347,5347,435.88
5348,5348,778.26
5349,5349,188.39
5350,5350,639.02
5351,5351,587.3
5352,5352,847.76
5353,5353,428.53
5354,5354,994.34
5355,5355,24.97
5356,5356,223.77
5357,5357,277.93
5358,5358,7.52
5359,5359,581.8
5360,5360,295.16
5361,5361,454.97
5362,5362,987.84
5363,5363,448.89
5364,5364,278.92
5365,5365,57.73
5366,5366,633.42
5367,5367,517.55
5368,5368,162.24
5369,5369,563.22
5370,5370,194.21
5371,5371,363.94
5372,5372,351.89
5373,5373,616.74
5374,5374,721.57
5375,5375,781.67
5376,5376,287.42
5377,5377,595.49
5378,5378,315.26
5379,5379,7.91
5380,5380,666.94
5381,5381,17.42
5382,5382,987.55
5383,5383,875.78
5384,5384,30.87
5385,5385,961.47
5386,5386,147.31
5387,5387,273.42
5388,5388,853.11
5389,5389,498.59
5390,5390,578.91
5391,5391,577.81
5392,5392,376.24
5393,5393,806.41
5394,5394,788.34
5395,5395,142.09
5396,5396,117.7
5397,5397,956.34
5398,5398,638.16
5399,5399,278.18
5400,5400,998.9
5401,5401,39.2
5402,5402,600.1
5403,5403,692.71
5404,5404,588.3
5405,5405,186.54
5406,5406,656.35
5407,5407,865.36
5408,5408,633.56
5409,5409,871.47
5410,5410,546.07
5411,5411,348.6
5412,5412,944.75
5413,5413,193.21
5414,5414,439.06
5415,5415,627.17
5416,5416,578.46
5417,5417,984.6
5418,5418,679.82
5419,5419,634.22
5420,5420,281.35
5421,5421,990.55
5422,5422,507.12
5423,5423,598.12
5424,5424,655.38
5425,5425,644.65
5426,5426,184.71
5427,5427,994.25
5428,5428,857.68
5429,5429,84.44
5430,5430,60.29
5431,5431,934.6
5432,5432,569.5
5433,5433,577.76
5434,5434,781.19
5435,5435,108.65
5436,5436,827.21
5437,5437,27.32
5438,5438,288.2
5439,5439,722.89
5440,5440,595.95
5441,5441,40.65
5442,5442,545.93
5443,5443,780.66
5444,5444,161.31
5445,5445,770.1
5446,5446,774.55
5447,5447,230.58
5448,5448,872.41
5449,5449,743.22
5450,5450,660.19
5451,5451,653.71
5452,5452,571.65
5453,5453,735.91
5454,5454,211.16
5455,5455,586.42
5456,5456,969.39
5457,5457,304.14
5458,5458,839.27
5459,5459,37.5
5460,5460,617.55
5461,5461,202.03
5462,5462,985.91
5463,5463,255.37
5464,5464,665.19
5465,5465,132.44
5466,5466,302.69
5467,5467,328.49
5468,5468,247.4
5469,5469,789.05
5470,5470,886.45
5471,5471,803.88
5472,5472,878.74
5473,5473,817.74
5474,5474,321.12
5475,5475,524.99
5476,5476,220.68
5477,5477,204.97
5478,5478,112.29
5479,5479,466.68
5480,5480,575.43
5481,5481,33.46
5482,5482,302.05
5483,5483,162.13
5484,5484,699.19
5485,5485,992.69
5486,5486,323.99
5487,5487,486.77
5488,5488,306.18
5489,5489,142.8
5490,5490,146.23
5491,5491,8.32
5492,5492,164.56
5493,5493,854.28
5494,5494,963.19
5495,5495,55.29
5496,5496,584.38
5497,5497,575.94
5498,5498,609.75
5499,5499,647.36
5500,5500,915.79
5501,5501,80.94
5502,5502,993.74
5503,5503,562.14
5504,5504,68.32
5505,5505,173.53
5506,5506,697.28
5507,5507,208.29
5508,5508,723.03
5509,5509,651.55
5510,5510,859.93
5511,5511,995.24
5512,5512,206.13
5513,5513,979.7
5514,5514,112.12
5515,5515,966.56
5516,5516,55.7
5517,5517,674.01
5518,5518,605.26
5519,5519,720.91
5520,5520,179.87
5521,5521,995.91
5522,5522,758.44
5523,5523,483.46
5524,5524,371.93
5525,5525,365.67
5526,5526,528.34
5527,5527,211.37
5528,5528,238.05
5529,5529,118.32
5530,5530,751.51
5531,5531,513.39
5532,5532,118.69
5533,5533,464.35
5534,5534,294.57
5535,5535,213.07
5536,5536,948.72
5537,5537,305.35
5538,5538,700.74
5539,5539,171.57
5540,5540,433.84
5541,5541,876.25
5542,5542,214.57
5543,5543,413.53
5544,5544,287.77
5545,5545,319.28
5546,5546,499.51
5547,5547,242.24
5548,5548,473.6
5549,5549,430.08
5550,5550,687.22
5551,5551,927.73
5552,5552,195.15
5553,5553,799.3
5554,5554,343.84
5555,5555,289.81
5556,5556,345.66
5557,5557,371.99
5558,5558,721.27
5559,5559,368.02
5560,5560,306.69
5561,5561,767.72
5562,5562,678.78
5563,5563,360.18
5564,5564,894.49
5565,5565,571.26
5566,5566,973.52
5567,5567,917.2
5568,5568,236.73
5569,5569,337.68
5570,5570,818.13
5571,5571,606.13
5572,5572,367.66
5573,5573,106.51
5574,5574,133.2
5575,5575,718.51
5576,5576,891.97
5577,5577,372.29
5578,5578,170.6
5579,5579,628.96
5580,5580,911.48
5581,5581,299.57
5582,5582,768.19
5583,5583,501.34
5584,5584,964.98
5585,5585,473.26
5586,5586,986.59
5587,5587,389.66
5588,5588,150.26
5589,5589,925.0
5590,5590,400.87
5591,5591,96.32
5592,5592,227.01
5593,5593,467.13
5594,5594,792.92
5595,5595,574.56
5596,5596,606.21
5597,5597,418.16
5598,5598,840.05
5599,5599,742.19
5600,5600,381.21
5601,5601,124.14
5602,5602,633.28
5603,5603,155.71
5604,5604,146.8
5605,5605,426.25
5606,5606,832.42
5607,5607,348.83
5608,5608,158.14
5609,5609,65.31
5610,5610,577.59
5611,5611,282.33
5612,5612,860.61
5613,5613,570.78
5614,5614,322.67
5615,5615,756.4
5616,5616,677.78
5617,5617,774.83
5618,5618,817.23
5619,5619,252.16
5620,5620,720.09
5621,5621,706.31
5622,5622,884.15
5623,5623,174.51
5624,5624,694.17
5625,5625,604.46
5626,5626,711.36
5627,5627,492.15
5628,5628,744.46
5629,5629,560.77
5630,5630,879.49
5631,5631,676.03
5632,5632,318.7
5633,5633,45.25
5634,5634,100.72
5635,5635,403.94
5636,5636,654.91
5637,5637,95.36
5638,5638,560.24
5639,5639,82.65
5640,5640,469.64
5641,5641,461.7
5642,5642,359.63
5643,5643,82.29
5644,5644,314.12
5645,5645,119.03
5646,5646,349.48
5647,5647,794.03
5648,5648,731.87
5649,5649,815.18
5650,5650,763.71
5651,5651,786.88
5652,5652,717.66
5653,5653,100.87
5654,5654,995.94
5655,5655,863.4
5656,5656,646.61
5657,5657,909.75
5658,5658,348.31
5659,5659,887.41
5660,5660,639.79
5661,5661,825.21
5662,5662,444.86
5663,5663,560.08
5664,5664,231.64
5665,5665,542.47
5666,5666,668.87
5667,5667,468.92
5668,5668,722.78
5669,5669,664.54
5670,5670,694.45
5671,5671,294.59
5672,5672,314.03
5673,5673,625.1
5674,5674,154.49
5675,5675,592.55
5676,5676,246.75
5677,5677,963.42
5678,5678,179.96
5679,5679,897.47
5680,5680,652.43
5681,5681,179.65
5682,5682,37.43
5683,5683,928.54
5684,5684,502.74
5685,5685,922.89
5686,5686,777.46
5687,5687,438.13
5688,5688,589.91
5689,5689,821.77
5690,5690,723.59
5691,5691,266.68
5692,5692,702.89
5693,5693,90.35
5694,5694,158.47
5695,5695,389.77
5696,5696,974.28
5697,5697,45.08
5698,5698,2.78
5699,5699,26.05
5700,5700,208.45
5701,5701,138.89
5702,5702,839.03
5703,5703,677.4
5704,5704,978.72
5705,5705,44.79
5706,5706,848.7
5707,5707,53.65
5708,5708,308.13
5709,5709,513.48
5710,5710,136.83
5711,5711,924.18
5712,5712,151.21
5713,5713,46.12
5714,5714,415.78
5715,5715,702.41
5716,5716,436.83
5717,5717,886.93
5718,5718,215.87
5719,5719,480.25
5720,5720,978.95
5721,5721,372.63
5722,5722,964.9
5723,5723,997.66
5724,5724,629.71
5725,5725,288.67
5726,5726,521.76
5727,5727,253.78
5728,5728,693.54
5729,5729,541.26
5730,5730,313.23
5731,5731,658.34
5732,5732,916.2
5733,5733,726.05
5734,5734,818.8
5735,5735,825.59
5736,5736,743.02
5737,5737,543.72
5738,5738,657.14
5739,5739,103.6
5740,5740,623.82
5741,5741,926.05
5742,5742,253.88
5743,5743,63.21
5744,5744,114.62
5745,5745,175.58
5746,5746,829.32
5747,5747,828.07
5748,5748,679.06
